Nom,ID,X,Y,Z
COSMOS 2251 DEB,34582,-2401.018556688431,2773.2141779709073,-6124.838256966587
COSMOS 2251 DEB,34588,2219.813794870918,-4419.295560292127,5136.065070687617
COSMOS 2251 DEB,34589,-958.056511774102,-5405.678842646944,5017.425954948533
COSMOS 2251 DEB,34590,-4176.9613866469235,4146.076877838514,3953.7405549316495
COSMOS 2251 DEB,34609,-2726.8724895045957,693.376453932367,6671.854608585163
COSMOS 2251 DEB,34610,1653.8077403058624,1235.8994623736023,6896.779136006364
COSMOS 2251 DEB,34611,-2001.7815029389774,2972.3501040262363,6026.5818023750835
COSMOS 2251 DEB,34613,3370.5621382355753,-3358.0841396141345,5279.148452473093
COSMOS 2251 DEB,34614,-5051.474892892577,1161.2694160402284,5167.808165106227
COSMOS 2251 DEB,34615,2273.1353657982363,1749.5582030194903,7117.861941337133
COSMOS 2251 DEB,34619,5119.383969037102,2820.2202743530665,-3858.035919584366
COSMOS 2251 DEB,34620,208.84580120252497,2859.9506730279163,-6448.624316914429
COSMOS 2251 DEB,34622,-1668.02426049884,3110.7360849172364,6285.467667434916
COSMOS 2251 DEB,34626,-4551.30412710596,2310.7126850117957,-4857.167621233026
COSMOS 2251 DEB,34634,-5032.653831351845,-2419.9168159872283,4315.226655977307
COSMOS 2251 DEB,34635,455.9364816519902,-3320.6035771959373,-6216.502973294589
COSMOS 2251 DEB,34637,1233.038302764486,2938.4628169376474,-6352.686712628746
COSMOS 2251 DEB,34641,-2123.4666782768504,-4047.7794996666066,5431.734370790419
COSMOS 2251 DEB,34642,-1020.01607403199,1779.9122020588043,6877.917293876507
COSMOS 2251 DEB,34671,4266.00138547171,-3027.823808698938,-4711.093074189076
COSMOS 2251 DEB,34672,25.28426885511891,-2547.62006709645,-6677.8309538817675
COSMOS 2251 DEB,34678,3864.5894922717644,3247.2026235931535,5061.99469596218
COSMOS 2251 DEB,34680,-2207.38776939115,-320.25478954886376,6695.950659984201
COSMOS 2251 DEB,34681,-2075.236064922737,1623.6181108980509,-6462.387693569889
COSMOS 2251 DEB,34682,-2050.064388255575,-2340.7516651447895,6333.988621924721
COSMOS 2251 DEB,34683,-1817.8772333938168,2112.702571360212,6466.739209843012
COSMOS 2251 DEB,34685,-4856.785998939691,3887.6199909675665,-3389.831001222073
